,XGB_CPU,LGBM
0,0.673876,0.673710823059
1,0.656808,0.656879901886
2,0.64164,0.641680419445
3,0.627268,0.627894282341
4,0.614471,0.615381538868
5,0.60347,0.603713750839
6,0.592695,0.593233108521
7,0.582441,0.583812475204
8,0.573839,0.574867546558
9,0.564927,0.566237330437
10,0.556442,0.558527052402
11,0.548689,0.55079549551
12,0.541613,0.544123411179
13,0.534817,0.537174701691
14,0.528431,0.53046810627
15,0.522325,0.524129390717
16,0.516095,0.519320130348
17,0.510483,0.513460159302
18,0.505509,0.50838470459
19,0.500437,0.503163218498
20,0.496248,0.498461216688
21,0.492728,0.493977546692
22,0.488633,0.489950180054
23,0.485096,0.485787153244
24,0.481147,0.482477068901
25,0.477765,0.480019003153
26,0.474863,0.476554334164
27,0.471284,0.472343623638
28,0.469315,0.469997614622
29,0.466753,0.467443466187
30,0.463391,0.46534627676
31,0.461808,0.462162196636
32,0.460049,0.460754483938
33,0.458047,0.459283858538
34,0.456375,0.456915408373
35,0.454535,0.455533921719
36,0.452637,0.454248577356
37,0.451353,0.452296465635
38,0.450458,0.451301842928
39,0.449849,0.450299620628
40,0.449193,0.448496103287
41,0.448505,0.44762095809
42,0.447733,0.44660449028
43,0.446467,0.445815563202
44,0.445814,0.44512411952
45,0.445535,0.444504737854
46,0.44465,0.444051474333
47,0.443944,0.443301200867
48,0.442812,0.442569464445
49,0.442025,0.441481292248
50,0.441534,0.441005289555
51,0.441224,0.440006941557
52,0.440449,0.439165085554
53,0.439589,0.438784718513
54,0.439397,0.438360333443
55,0.43812,0.436338663101
56,0.437883,0.434496670961
57,0.437227,0.433464646339
58,0.436875,0.432341009378
59,0.436403,0.431681722403
60,0.436321,0.431278973818
61,0.43507,0.429486513138
62,0.43493,0.428021609783
63,0.434804,0.427021473646
64,0.43462,0.426380753517
65,0.434306,0.425748884678
66,0.434092,0.424821257591
67,0.432839,0.423549801111
68,0.432456,0.42284488678
69,0.430703,0.422044247389
70,0.43004,0.420708447695
71,0.429918,0.420387476683
72,0.42979,0.419901192188
73,0.429732,0.419485807419
74,0.429644,0.41782155633
75,0.428881,0.41708406806
76,0.428746,0.416052877903
77,0.428336,0.414855927229
78,0.428254,0.414176791906
79,0.428127,0.413701593876
80,0.425306,0.412726640701
81,0.425179,0.411079287529
82,0.425105,0.410699486732
83,0.424336,0.409843355417
84,0.424263,0.408568680286
85,0.423884,0.407906919718
86,0.423846,0.407486915588
87,0.423729,0.406699359417
88,0.423562,0.405741989613
89,0.423363,0.405064493418
90,0.422954,0.404599756002
91,0.422869,0.403299868107
92,0.422739,0.402719706297
93,0.422675,0.402383089066
94,0.422398,0.401164710522
95,0.421302,0.400712668896
96,0.421205,0.399508804083
97,0.420472,0.398920357227
98,0.419369,0.398173183203
99,0.417665,0.395812749863
