,XGB_CPU,LGBM
f25,0.178760629995,0.326253089318
f26,0.107816308652,0.0950427985157
f27,0.0992867068144,0.15004483678
f22,0.0918851481653,0.0902193669707
f24,0.0721268243652,0.0819620433221
f5,0.0721069210839,0.0864363502485
f3,0.0506136765148,0.0312013285627
f8,0.042127320699,0.00712575096739
f21,0.0380352917369,0.0308044040859
f9,0.0360452116505,0.0185017339251
f0,0.0350163424104,0.0421218638344
f16,0.0310340314253,0.00214129800604
f20,0.0234757059871,0.00229745249062
f13,0.0220061531259,0.00780052981055
f23,0.0217434949053,0.0105193502339
f17,0.0196015705686,0.00676289141238
f12,0.0178267040358,0.00179638643836
f1,0.00987706990973,0.00216263313662
f6,0.00880661949839,0.00435156064205
f14,0.00595993550588,0.000718582529114
f18,0.00457359116108,0.000832613529918
f10,0.00402526581221,0.000821208440212
f11,0.00181497864718,2.08263028108e-06
f15,0.00124106248092,1.75247522553e-05
f7,0.00114915369017,1.85508416278e-05
f4,0.00106241981859,1.99984907626e-05
f2,0.00101530186593,1.41656659622e-05
f19,0.00096655947417,9.60441853454e-06
