,CPU,EQBIN_dw,EQBIN_lg,GPU,LGB
f21,0.12743546018901253,0.13204014234404465,0.13204014234404465,0.1283031323903556,0.1559419088024048
f5,0.08188273129325911,0.07743579160579343,0.07743579160579343,0.08216961419904131,0.05215369087673107
f17,0.07612778889408629,0.06863582305138016,0.06863582305138016,0.06665034191771388,0.054383828814605434
f1,0.07121069320079777,0.07479357995584875,0.07479357995584875,0.07127366199451675,0.05281976839775308
f10,0.06394497115335086,0.06125773039231346,0.06125773039231346,0.06178423588704425,0.09478499088068476
f7,0.06388573249684823,0.06909062703839479,0.06909062703839479,0.06879782604583627,0.09457521067696285
f30,0.06379024403572345,0.0687075261977944,0.0687075261977944,0.06727667087151418,0.038535104633492724
f9,0.060665090207452615,0.05934690879361295,0.05934690879361295,0.060830770378960126,0.07953864073793288
f31,0.05905255394174589,0.05557662729467342,0.05557662729467342,0.05820673347184042,0.07052175061149074
f4,0.05742199022479609,0.062451855902874956,0.062451855902874956,0.06092284378149882,0.056067385628292984
f13,0.05669161678392223,0.05592194986591775,0.05592194986591775,0.05836764953267224,0.07135447354220022
f20,0.04966318725050263,0.05092359050434776,0.05092359050434776,0.05182050631089228,0.04717379913255638
f12,0.045362479743807825,0.04946933247551326,0.04946933247551326,0.04413622205335896,0.029762971904165266
f19,0.044393379715763834,0.03495051544573496,0.03495051544573496,0.040753995771357236,0.035874792318842365
f15,0.036017205153743674,0.037522845072387276,0.037522845072387276,0.036586489856667716,0.032828261102266214
f18,0.035382677682945236,0.03635540484196578,0.03635540484196578,0.03572703423261097,0.03356130018214296
f14,0.0009357782756260048,0.0008753554680931101,0.0008753554680931101,0.00047321856239072136,8.272024135394932e-06
f8,0.00083705793137153,0.0007704100161353896,0.0007704100161353896,8.552307298401055e-05,9.12312397426262e-06
f25,0.0007547988093111896,0.0,0.0,0.00027954870506815497,6.1595432885093645e-06
f27,0.000633907251169692,0.0004186512427824428,0.0004186512427824428,0.0007285627251040049,6.456902296005618e-06
f29,0.0006265140495817362,0.0002804874312900163,0.0002804874312900163,0.00045446569794033067,5.965844007928096e-06
f16,0.0005007339665904566,0.00039224411824390065,0.00039224411824390065,0.00041284281744069436,7.391236023728659e-06
f3,0.0005001825286528121,0.00039696900388906436,0.00039696900388906436,0.0005109045895990807,4.860558192511535e-06
f0,0.0004926115138959189,0.0003868857082171043,0.0003868857082171043,0.0005152982696728457,6.353563792567366e-06
f28,0.0003678187014741988,0.0003164469614723543,0.0003164469614723543,0.0003635476801888858,1.763449998186003e-06
f11,0.0003651894202148798,0.00036804738295176615,0.00036804738295176615,0.0004046652385127072,1.933081655539575e-05
f22,0.00027971779851152623,0.00026113076240804223,0.00026113076240804223,0.00032564555709011135,1.7927828929656066e-05
f6,0.00026588159920671223,0.00020965240743463443,0.00020965240743463443,0.00012089974268503068,1.0526905265650154e-05
f26,0.00020640906745259612,0.0,0.0,0.00044157461329254736,4.7564686457635466e-08
f24,0.0001646241579636546,2.5028008982549478e-05,2.5028008982549478e-05,0.0002990587384663749,4.940075540637963e-06
f23,0.00010188143928821741,0.0004897902496450992,0.0004897902496450992,0.0006950287236933629,1.2415781246415563e-05
f2,3.909152193052821e-05,0.00032865045585667196,0.00032865045585667196,0.000281486569990025,5.865395421178654e-07
