,XGB,LGB
f5,0.123584204654,0.124427396836
f9,0.0914326459672,0.0963454674837
f11,0.077234465266,0.102295025451
f19,0.0543109747458,0.07624584093
f12,0.0462650637652,0.0543809692854
f0,0.0454890693537,0.0346460187402
f22,0.0450161836357,0.0450153240421
f26,0.0445864042828,0.0691264316946
f7,0.0437983153996,0.0391492831834
f21,0.0418000635482,0.0282034028972
f1,0.0410794981179,0.0356370776114
f17,0.0406135613292,0.0385862474412
f8,0.0402950110217,0.0461619448171
f14,0.039101512543,0.033745714418
f25,0.038038580461,0.0264118343261
f20,0.0377747292322,0.030135836895
f2,0.0364571020331,0.0403930462443
f4,0.0354922058183,0.0187499232585
f13,0.0349280251379,0.0353301738804
f23,0.0336671444552,0.0249081038167
f15,0.00236698662294,2.12903668736e-05
f3,0.00155334019038,0.0
f16,0.00141027605809,1.25158682473e-05
f10,0.0012694339337,4.27924450299e-05
f18,0.000884076063927,1.05253052983e-06
f27,0.000882566845492,3.80075994959e-06
f24,0.000576915326118,2.95228833527e-06
f6,9.16441916578e-05,2.05324888021e-05
