,hist_dw,hist_lg,hist_GPU,GPU,LGB
0,0.670712,0.670712,0.670712,0.67066,0.6707756548125873
1,0.650541,0.650541,0.650542,0.650488,0.650659051674273
2,0.631946,0.631946,0.631963,0.632727,0.6328351746534853
3,0.618062,0.618062,0.618066,0.618674,0.6184391709638397
4,0.604565,0.604565,0.604539,0.604212,0.6041812703613703
5,0.59319,0.59319,0.592402,0.591873,0.5920222435641491
6,0.582742,0.582742,0.581961,0.581478,0.5815892920709869
7,0.573751,0.573751,0.572869,0.572376,0.5725229560780757
8,0.565089,0.565089,0.564137,0.56355,0.5639530250414322
9,0.557784,0.557784,0.556794,0.556095,0.5558458699275344
10,0.550916,0.550916,0.549232,0.549444,0.549158391673743
11,0.545217,0.545217,0.543182,0.543582,0.5422197862703749
12,0.53911,0.53911,0.535707,0.537089,0.5368444842328395
13,0.532936,0.532936,0.53065,0.531892,0.5298498343138307
14,0.526831,0.526831,0.523437,0.52504,0.5241510207837033
15,0.519764,0.519764,0.517382,0.517748,0.5188275475668769
16,0.514723,0.514723,0.512347,0.512726,0.5125076172653131
17,0.510518,0.510518,0.50585,0.507812,0.5075384967837088
18,0.505822,0.505822,0.502174,0.503195,0.5013365975788255
19,0.501393,0.501393,0.497937,0.497222,0.49706286522359533
20,0.497118,0.497118,0.493314,0.493371,0.49268020371344423
21,0.49193,0.49193,0.490658,0.489425,0.49012674515070936
22,0.488705,0.488705,0.485291,0.485379,0.4852250291486292
23,0.485366,0.485366,0.481732,0.481542,0.4821558985749361
24,0.481633,0.481633,0.477394,0.478118,0.47866173489336683
25,0.478147,0.478147,0.474794,0.474637,0.47437520882585515
26,0.475208,0.475208,0.472515,0.472099,0.4721630835923309
27,0.471637,0.471637,0.470311,0.46936,0.47002247503627514
28,0.469383,0.469383,0.466704,0.466631,0.4674962822838132
29,0.46726,0.46726,0.462976,0.464932,0.4655512379160587
30,0.465616,0.465616,0.461007,0.462437,0.4633398149948198
31,0.462823,0.462823,0.458429,0.460239,0.45968749938861053
32,0.460807,0.460807,0.456522,0.458014,0.4583220251996217
33,0.458214,0.458214,0.454169,0.455421,0.45596243641795314
34,0.457124,0.457124,0.452454,0.453006,0.45385397604423283
