,XGB,LGB
f15,0.0721415601897,0.0593380720805
f25,0.0551491118551,0.0697464105258
f4,0.0528897188665,0.0721468108625
f22,0.0523494450554,0.0698716140913
f18,0.0509374436819,0.0438469237242
f19,0.0505272483611,0.0505375788977
f12,0.0501659961444,0.0609496640695
f9,0.0485904779937,0.0388703333407
f8,0.0483298679361,0.0442316043144
f27,0.0477522347128,0.0594778396085
f13,0.0476408641094,0.0612566696069
f20,0.0474980042034,0.0518072824286
f3,0.0471423748341,0.0457459510664
f6,0.046044056554,0.0502210351044
f21,0.0432064688547,0.0428581587312
f14,0.0413174871376,0.0384301829794
f7,0.0409167173375,0.0356225800564
f10,0.0404567077743,0.0361447668167
f24,0.0402961723818,0.0308189750682
f17,0.0355596242887,0.0256600181061
f5,0.0052338702395,0.00157763244245
f1,0.00517426102591,0.0015947224489
f23,0.00517269651238,0.00148767824409
f16,0.0051678180859,0.00152734401677
f0,0.00515113039709,0.00154050679708
f11,0.00507199173281,0.00156681755351
f2,0.00506848388568,0.00156273518974
f26,0.00504816584846,0.00156009182805
